Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,63,12,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,62,12,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,62,12,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,61,12,T:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults,,,,,options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,61,12,F:Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerDefaults.AuthenticationScheme,,,,,options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,59,8,T:Microsoft.Extensions.DependencyInjection.JwtBearerExtensions,,,,,"builder.Services.AddAuthentication(options =>          {              options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;              options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;              options.DefaultScheme = JwtBearerDefaults.AuthenticationScheme;          })         .AddJwtBearer(jwtoptions =>         {             jwtoptions.SaveToken = true;             jwtoptions.RequireHttpsMetadata = false;             jwtoptions.TokenValidationParameters = new TokenValidationParameters()             {                 ValidateIssuer = true,                 ValidateAudience = true,                 ValidateLifetime = true,                 ValidateIssuerSigningKey = true,                 ClockSkew = TimeSpan.Zero,                   ValidAudience = configuration[""JWT:ValidAudience""],                 ValidIssuer = configuration[""JWT:ValidIssuer""],                 IssuerSigningKey = new SymmetricSecurityKey(Encoding.UTF8.GetBytes(configuration[""JWT:Secret""] ?? throw new ArgumentNullException(""JWT:Secret"")))             };         });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,59,8,"M:Microsoft.Extensions.DependencyInjection.JwtBearerExtensions.AddJwtBearer(Microsoft.AspNetCore.Authentication.AuthenticationBuilder,System.Action{Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerOptions})",,,,,"builder.Services.AddAuthentication(options =>          {              options.DefaultAuthenticateScheme = JwtBearerDefaults.AuthenticationScheme;              options.DefaultChallengeScheme = JwtBearerDefaults.AuthenticationScheme;              options.DefaultScheme = JwtBearerDefaults.AuthenticationScheme;          })         .AddJwtBearer(jwtoptions =>         {             jwtoptions.SaveToken = true;             jwtoptions.RequireHttpsMetadata = false;             jwtoptions.TokenValidationParameters = new TokenValidationParameters()             {                 ValidateIssuer = true,                 ValidateAudience = true,                 ValidateLifetime = true,                 ValidateIssuerSigningKey = true,                 ClockSkew = TimeSpan.Zero,                   ValidAudience = configuration[""JWT:ValidAudience""],                 ValidIssuer = configuration[""JWT:ValidIssuer""],                 IssuerSigningKey = new SymmetricSecurityKey(Encoding.UTF8.GetBytes(configuration[""JWT:Secret""] ?? throw new ArgumentNullException(""JWT:Secret"")))             };         });"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,41,8,T:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions,,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>()              .AddEntityFrameworkStores<IdentityDataContext>()              .AddDefaultTokenProviders();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,41,8,M:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions.AddEntityFrameworkStores``1(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"builder.Services.AddIdentity<ApplicationUser, IdentityRole>()              .AddEntityFrameworkStores<IdentityDataContext>()              .AddDefaultTokenProviders();"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Program.cs,20,8,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,builder.Logging.AddConsole();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,736,12,T:System.IdentityModel.Tokens.Jwt.JwtHeader,,,,,"if (securityToken is not JwtSecurityToken jwtSecurityToken || !jwtSecurityToken.Header.Alg.Equals(SecurityAlgorithms.HmacSha256, StringComparison.InvariantCultureIgnoreCase))              {                  throw new SecurityTokenException(""Invalid token"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,736,12,P:System.IdentityModel.Tokens.Jwt.JwtSecurityToken.Header,,,,,"if (securityToken is not JwtSecurityToken jwtSecurityToken || !jwtSecurityToken.Header.Alg.Equals(SecurityAlgorithms.HmacSha256, StringComparison.InvariantCultureIgnoreCase))              {                  throw new SecurityTokenException(""Invalid token"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,736,12,P:System.IdentityModel.Tokens.Jwt.JwtHeader.Alg,,,,,"if (securityToken is not JwtSecurityToken jwtSecurityToken || !jwtSecurityToken.Header.Alg.Equals(SecurityAlgorithms.HmacSha256, StringComparison.InvariantCultureIgnoreCase))              {                  throw new SecurityTokenException(""Invalid token"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,734,12,"M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(System.String,Microsoft.IdentityModel.Tokens.TokenValidationParameters,Microsoft.IdentityModel.Tokens.SecurityToken@)",,,,,"var principal = tokenHandler.ValidateToken(token, tokenValidationParameters, out SecurityToken securityToken);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,733,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,733,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,711,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.CreateToken(Microsoft.IdentityModel.Tokens.SecurityTokenDescriptor),,,,,return tokenHandler.CreateToken(tokenDescriptor);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,689,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,689,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,627,16,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,"return Ok(new TokenModel                  {                      access_token = new JwtSecurityTokenHandler().WriteToken(token),                      refresh_token = newRefreshToken,                      valid_to = token.ValidTo                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,627,16,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,"return Ok(new TokenModel                  {                      access_token = new JwtSecurityTokenHandler().WriteToken(token),                      refresh_token = newRefreshToken,                      valid_to = token.ValidTo                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,627,16,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.WriteToken(Microsoft.IdentityModel.Tokens.SecurityToken),,,,,"return Ok(new TokenModel                  {                      access_token = new JwtSecurityTokenHandler().WriteToken(token),                      refresh_token = newRefreshToken,                      valid_to = token.ValidTo                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,129,20,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,"return Ok(new TokenModel                      {                          access_token = new JwtSecurityTokenHandler().WriteToken(token),                          refresh_token = refreshToken,                          valid_to = user.RefreshTokenExpiryTime,                          entity_id = entityId ?? user.Id.ToString()                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,129,20,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,"return Ok(new TokenModel                      {                          access_token = new JwtSecurityTokenHandler().WriteToken(token),                          refresh_token = refreshToken,                          valid_to = user.RefreshTokenExpiryTime,                          entity_id = entityId ?? user.Id.ToString()                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,129,20,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.WriteToken(Microsoft.IdentityModel.Tokens.SecurityToken),,,,,"return Ok(new TokenModel                      {                          access_token = new JwtSecurityTokenHandler().WriteToken(token),                          refresh_token = refreshToken,                          valid_to = user.RefreshTokenExpiryTime,                          entity_id = entityId ?? user.Id.ToString()                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,96,20,T:System.IdentityModel.Tokens.Jwt.JwtRegisteredClaimNames,,,,,"var authClaims = new List<Claim>                      {                          new Claim(ClaimTypes.Name, login.Username),                          new Claim(ClaimTypes.PrimarySid, user.TenantId.ToString()),                          new Claim(JwtRegisteredClaimNames.Jti, Guid.NewGuid().ToString()),                          new Claim(ClaimTypes.NameIdentifier, Id)                      };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\PrimaryControllers\Primary.csproj,File,src\PrimaryControllers\Controllers\AuthenticateController.cs,96,20,F:System.IdentityModel.Tokens.Jwt.JwtRegisteredClaimNames.Jti,,,,,"var authClaims = new List<Claim>                      {                          new Claim(ClaimTypes.Name, login.Username),                          new Claim(ClaimTypes.PrimarySid, user.TenantId.ToString()),                          new Claim(JwtRegisteredClaimNames.Jti, Guid.NewGuid().ToString()),                          new Claim(ClaimTypes.NameIdentifier, Id)                      };"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Reports\Reports.csproj,File,src\Reports\Reports.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Reports\Reports.csproj,File,src\Reports\Reports.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\RESTTransporter\RESTTransporter.csproj,File,src\Transporters\RESTTransporter\RESTTransporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\Retriever\Retriever.csproj,File,src\Retrievers\Retriever\Retriever.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\RetrieverController\RetrieverController.csproj,File,src\Retrievers\RetrieverController\RetrieverController.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\RetrieverFactory\RetrieverFactory.csproj,File,src\Retrievers\RetrieverFactory\RetrieverFactory.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Retrievers\SNOMED\SNOMED.csproj,File,src\Retrievers\SNOMED\SNOMED.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Support\Support.csproj,File,src\Support\Support.csproj,,,Microsoft.AspNetCore.Authentication.JwtBearer 8.0.0,,,,,"Microsoft.AspNetCore.Authentication.JwtBearer, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.Authentication.JwtBearer, and replace with new package Microsoft.AspNetCore.Authentication.JwtBearer 10.0.4"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Support\Support.csproj,File,src\Support\Support.csproj,,,Microsoft.AspNetCore.Identity.EntityFrameworkCore 8.0.0,,,,,"Microsoft.AspNetCore.Identity.EntityFrameworkCore, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.Identity.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Identity.EntityFrameworkCore 10.0.4"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,src\Support\Support.csproj,File,src\Support\Support.csproj,,,Microsoft.AspNetCore.Identity 2.2.0,,,,,"Microsoft.AspNetCore.Identity, 2.2.0  Recommendation:  This package has been deprecated as part of the .NET Package Deprecation effort. You can learn more about it from https://github.com/dotnet/announcements/issues/217 Remove Microsoft.AspNetCore.Identity, and replace with new package Microsoft.AspNetCore.Identity, 2.3.9"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Support\Support.csproj,File,src\Support\Support.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Support\Support.csproj,File,src\Support\Model\TCPClient.cs,177,12,M:System.Net.Security.SslStream.AuthenticateAsClient(System.String),,,,,stream.AuthenticateAsClient(stream.TargetHostName);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Support\Support.csproj,File,src\Support\Model\TCPClient.cs,160,12,M:System.Net.Security.SslStream.AuthenticateAsClient(System.String),,,,,"stream.AuthenticateAsClient(""localhost"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Support\Support.csproj,File,src\Support\Model\GetTenantId.cs,16,16,T:System.IdentityModel.Tokens.Jwt.JwtPayload,,,,,"foreach (var i in jwtToken.Payload)                  {                      if (i.Key.ToLower().Contains(""primarysid""))                      {                          return Guid.Parse(i.Value.ToString() ?? throw new InvalidDataException(""JwtToken Incomplete""));                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Support\Support.csproj,File,src\Support\Model\GetTenantId.cs,16,16,P:System.IdentityModel.Tokens.Jwt.JwtSecurityToken.Payload,,,,,"foreach (var i in jwtToken.Payload)                  {                      if (i.Key.ToLower().Contains(""primarysid""))                      {                          return Guid.Parse(i.Value.ToString() ?? throw new InvalidDataException(""JwtToken Incomplete""));                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Support\Support.csproj,File,src\Support\Model\GetTenantId.cs,14,16,T:System.IdentityModel.Tokens.Jwt.JwtSecurityToken,,,,,var jwtToken = new JwtSecurityToken(jwt);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Support\Support.csproj,File,src\Support\Model\GetTenantId.cs,14,16,M:System.IdentityModel.Tokens.Jwt.JwtSecurityToken.#ctor(System.String),,,,,var jwtToken = new JwtSecurityToken(jwt);
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\TCPIPTransporter\TCPIPTransporter.csproj,File,src\Transporters\TCPIPTransporter\TCPIPTransporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Transformers\Transformer\Transformer.csproj,File,src\Transformers\Transformer\Transformer.csproj,,,Microsoft.EntityFrameworkCore 8.0.0,,,,,"Microsoft.EntityFrameworkCore, 8.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore, and replace with new package Microsoft.EntityFrameworkCore 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transformers\Transformer\Transformer.csproj,File,src\Transformers\Transformer\Transformer.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transformers\TransformerControler\TransformerControler.csproj,File,src\Transformers\TransformerControler\TransformerControler.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transformers\TransformerFactory\TransformerFactory.csproj,File,src\Transformers\TransformerFactory\TransformerFactory.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transformers\TransformerFactory\TransformerFactory.csproj,File,src\Transformers\TransformerFactory\Model\DSTU2\EncounterAdapter.cs,174,8,T:System.Uri,,,,,private string getIndividualId(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transformers\TransformerFactory\TransformerFactory.csproj,File,src\Transformers\TransformerFactory\Model\STU3\EncounterAdapter.cs,164,8,T:System.Uri,,,,,private string getIndividualId(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Transformers\TransformerFactory\TransformerFactory.csproj,File,src\Transformers\TransformerFactory\Model\R4\EncounterAdapter.cs,161,8,T:System.Uri,,,,,private string getIndividualId(Uri uri)
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\Transporter\Transporter.csproj,File,src\Transporters\Transporter\Transporter.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\TransporterController\TransporterController.csproj,File,src\Transporters\TransporterController\TransporterController.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transporters\TransporterFactory\TransporterFactory.csproj,File,src\Transporters\TransporterFactory\TransporterFactory.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0005,NuGet package is deprecated,Active,Optional,1,test\UnitTests\UnitTests.csproj,File,test\UnitTests\UnitTests.csproj,,,xunit 2.9.3,,,,,"xunit, 2.9.3  Recommendation:  This package will only be updated for security issues. All future feature work has moved onto v3.  Guide for migrating from xUnit.net v2 to v3: https://xunit.net/docs/getting-started/v3/migration Remove xunit, and replace with new package xunit, 2.9.3"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,test\UnitTests\UnitTests.csproj,File,test\UnitTests\UnitTests.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\Collectors\X12Collector\X12Collector.csproj,File,src\Collectors\X12Collector\X12Collector.csproj,,,Microsoft.AspNetCore.OpenApi 8.0.0,,,,,"Microsoft.AspNetCore.OpenApi, 8.0.0  Recommendation:  Remove Microsoft.AspNetCore.OpenApi, and replace with new package Microsoft.AspNetCore.OpenApi 10.0.4"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Collectors\X12Collector\X12Collector.csproj,File,src\Collectors\X12Collector\X12Collector.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\Transformers\X12Transformer\X12Transformer.csproj,File,src\Transformers\X12Transformer\X12Transformer.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net10.0
